Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
0.297514,0.0961788,-0.950927,-0.102052,0.307329,-2.94534
0.297737,0.0958883,-0.948076,-0.102052,0.307329,-2.94534
0.294654,0.0938546,-0.950229,-0.102046,0.307325,-2.94534
0.295374,0.0930858,-0.951373,-0.102031,0.307326,-2.94534
0.297822,0.0938616,-0.94907,-0.102033,0.307325,-2.94534
0.296705,0.0942566,-0.948717,-0.102029,0.307323,-2.94533
0.295158,0.0958524,-0.950819,-0.102033,0.307317,-2.94533
0.295233,0.0927613,-0.950395,-0.102043,0.307314,-2.94533
0.294889,0.095674,-0.949941,-0.102056,0.307313,-2.94533
0.296413,0.0938952,-0.948451,-0.10206,0.307313,-2.94533
0.29782,0.0952253,-0.947957,-0.102064,0.307317,-2.94533
0.297281,0.0951657,-0.948576,-0.10206,0.307313,-2.94533
0.295312,0.093121,-0.949572,-0.102053,0.307311,-2.94533
0.2959,0.094539,-0.947753,-0.102052,0.307315,-2.94533
0.297208,0.0944729,-0.947575,-0.102046,0.307319,-2.94532
0.297674,0.0933066,-0.948118,-0.102039,0.307321,-2.94532
0.29823,0.0939785,-0.94943,-0.102034,0.307319,-2.94532
0.296152,0.0929942,-0.950457,-0.102022,0.307314,-2.94532
0.298605,0.0948576,-0.94835,-0.102026,0.307315,-2.94532
0.295721,0.0947209,-0.948974,-0.10203,0.307319,-2.94532
0.296172,0.0934165,-0.950103,-0.102031,0.307317,-2.94532
0.296127,0.0956464,-0.946945,-0.102034,0.307315,-2.94532
0.296063,0.0937464,-0.946639,-0.10204,0.307311,-2.94532
0.296547,0.0953477,-0.94901,-0.102046,0.307308,-2.94532
0.297007,0.0959701,-0.949269,-0.102053,0.307312,-2.94531
0.298692,0.0958608,-0.947448,-0.102054,0.307317,-2.94531
0.296429,0.0944124,-0.947686,-0.102054,0.30732,-2.94531
0.299256,0.094777,-0.948584,-0.10205,0.30732,-2.94531
0.29759,0.0948978,-0.948356,-0.102037,0.307316,-2.9453
0.298191,0.0917628,-0.948765,-0.102027,0.307315,-2.9453
0.297403,0.0918755,-0.947977,-0.102023,0.307314,-2.94529
0.296793,0.0947067,-0.947549,-0.102021,0.307313,-2.94529
0.295123,0.0954318,-0.946843,-0.102023,0.30731,-2.94528
0.295129,0.0932875,-0.948654,-0.102021,0.307308,-2.94529
0.295315,0.0937416,-0.947522,-0.102026,0.307312,-2.94529
0.296024,0.0925992,-0.948213,-0.102035,0.30732,-2.94529
